date,year,month,day,maxHs,maxHs_usgs
2007-08-03,2007,8,3,1.75,NA
2007-08-04,2007,8,4,2.16,NA
2007-08-05,2007,8,5,2.09,NA
2007-08-06,2007,8,6,2.3,NA
2007-08-07,2007,8,7,2.24,NA
2007-08-08,2007,8,8,2.27,NA
2007-08-09,2007,8,9,1.96,NA
2007-08-10,2007,8,10,1.9,NA
2007-08-11,2007,8,11,2.53,NA
2007-08-12,2007,8,12,2.46,NA
2007-08-13,2007,8,13,2.06,NA
2007-08-14,2007,8,14,2.13,NA
2007-08-15,2007,8,15,2.37,NA
2007-08-16,2007,8,16,2.96,NA
2007-08-17,2007,8,17,3.61,NA
2007-08-18,2007,8,18,3.2,NA
2007-08-19,2007,8,19,2.56,NA
2007-08-20,2007,8,20,1.67,NA
2007-08-21,2007,8,21,2.57,NA
2007-08-22,2007,8,22,2.65,NA
2007-08-23,2007,8,23,3.33,NA
2007-08-24,2007,8,24,2.87,NA
2007-08-25,2007,8,25,2.46,NA
